InverseMatrix00,    InverseMatrix01,    InverseMatrix02,    InverseMatrix03
0.999999999931490 0.000000000001936 0.000000000061627 0.000000000004947
0.999999999931168 0.000000000001957 0.000000000061906 0.000000000004969
0.999999999930846 0.000000000001977 0.000000000062186 0.000000000004992
0.999999999930523 0.000000000001997 0.000000000062465 0.000000000005014
0.999999999930200 0.000000000002018 0.000000000062746 0.000000000005037
0.999999999929876 0.000000000002039 0.000000000063026 0.000000000005059
0.999999999929552 0.000000000002059 0.000000000063306 0.000000000005082
0.999999999929228 0.000000000002080 0.000000000063587 0.000000000005104
0.999999999928903 0.000000000002101 0.000000000063868 0.000000000005127
0.999999999928578 0.000000000002123 0.000000000064150 0.000000000005149
0.999999999928253 0.000000000002144 0.000000000064431 0.000000000005172
0.999999999927927 0.000000000002165 0.000000000064713 0.000000000005195
0.999999999927601 0.000000000002187 0.000000000064995 0.000000000005217
0.999999999927274 0.000000000002209 0.000000000065277 0.000000000005240
0.999999999926947 0.000000000002231 0.000000000065559 0.000000000005263
0.999999999926620 0.000000000002253 0.000000000065842 0.000000000005285
0.999999999926292 0.000000000002275 0.000000000066125 0.000000000005308
0.999999999925964 0.000000000002297 0.000000000066408 0.000000000005331
0.999999999925636 0.000000000002319 0.000000000066691 0.000000000005354
0.999999999925307 0.000000000002342 0.000000000066975 0.000000000005376
0.999999999924978 0.000000000002365 0.000000000067259 0.000000000005399
0.999999999924648 0.000000000002387 0.000000000067543 0.000000000005422
0.999999999924318 0.000000000002410 0.000000000067827 0.000000000005445
0.999999999923988 0.000000000002433 0.000000000068111 0.000000000005468
0.999999999923657 0.000000000002457 0.000000000068396 0.000000000005490
0.999999999923326 0.000000000002480 0.000000000068681 0.000000000005513
0.999999999922994 0.000000000002504 0.000000000068966 0.000000000005536
0.999999999922662 0.000000000002527 0.000000000069252 0.000000000005559
0.999999999922330 0.000000000002551 0.000000000069537 0.000000000005582
0.999999999921997 0.000000000002575 0.000000000069823 0.000000000005605
0.999999999921664 0.000000000002599 0.000000000070109 0.000000000005628
0.999999999921330 0.000000000002623 0.000000000070396 0.000000000005651
0.999999999920996 0.000000000002647 0.000000000070682 0.000000000005674
0.999999999920662 0.000000000002672 0.000000000070969 0.000000000005697
0.999999999920327 0.000000000002697 0.000000000071256 0.000000000005720
0.999999999919992 0.000000000002721 0.000000000071544 0.000000000005743
0.999999999919656 0.000000000002746 0.000000000071831 0.000000000005766
0.999999999919321 0.000000000002771 0.000000000072119 0.000000000005789
0.999999999918984 0.000000000002796 0.000000000072407 0.000000000005812
0.999999999918647 0.000000000002822 0.000000000072695 0.000000000005835
0.999999999918310 0.000000000002847 0.000000000072984 0.000000000005859
0.999999999917973 0.000000000002873 0.000000000073273 0.000000000005882
0.999999999917635 0.000000000002899 0.000000000073562 0.000000000005905
0.999999999917296 0.000000000002925 0.000000000073851 0.000000000005928
0.999999999916958 0.000000000002951 0.000000000074140 0.000000000005951
0.999999999916619 0.000000000002977 0.000000000074430 0.000000000005975
0.999999999916279 0.000000000003003 0.000000000074720 0.000000000005998
0.999999999915939 0.000000000003030 0.000000000075010 0.000000000006021
0.999999999915599 0.000000000003056 0.000000000075300 0.000000000006045
0.999999999915258 0.000000000003083 0.000000000075591 0.000000000006068
0.999999999914917 0.000000000003110 0.000000000075882 0.000000000006091
0.999999999914575 0.000000000003137 0.000000000076173 0.000000000006115
0.999999999914233 0.000000000003164 0.000000000076464 0.000000000006138
0.999999999913891 0.000000000003192 0.000000000076756 0.000000000006161
0.999999999913548 0.000000000003219 0.000000000077048 0.000000000006185
0.999999999913205 0.000000000003247 0.000000000077340 0.000000000006208
0.999999999912861 0.000000000003275 0.000000000077632 0.000000000006232
0.999999999912517 0.000000000003303 0.000000000077925 0.000000000006255
0.999999999912173 0.000000000003331 0.000000000078218 0.000000000006279
0.999999999911828 0.000000000003359 0.000000000078511 0.000000000006302
0.999999999911482 0.000000000003388 0.000000000078804 0.000000000006326
0.999999999911137 0.000000000003416 0.000000000079097 0.000000000006349
0.999999999910791 0.000000000003445 0.000000000079391 0.000000000006373
0.999999999910444 0.000000000003474 0.000000000079685 0.000000000006397
0.999999999910097 0.000000000003503 0.000000000079980 0.000000000006420
0.999999999909750 0.000000000003532 0.000000000080274 0.000000000006444
0.999999999909402 0.000000000003561 0.000000000080569 0.000000000006468
0.999999999909054 0.000000000003591 0.000000000080864 0.000000000006491
0.999999999908706 0.000000000003620 0.000000000081159 0.000000000006515
0.999999999908357 0.000000000003650 0.000000000081454 0.000000000006539
0.999999999908007 0.000000000003680 0.000000000081750 0.000000000006562
0.999999999907657 0.000000000003710 0.000000000082046 0.000000000006586
0.999999999907307 0.000000000003741 0.000000000082342 0.000000000006610
0.999999999906956 0.000000000003771 0.000000000082639 0.000000000006634
0.999999999906605 0.000000000003802 0.000000000082935 0.000000000006657
0.999999999906254 0.000000000003832 0.000000000083232 0.000000000006681
0.999999999905902 0.000000000003863 0.000000000083530 0.000000000006705
0.999999999905550 0.000000000003894 0.000000000083827 0.000000000006729
0.999999999905197 0.000000000003926 0.000000000084125 0.000000000006753
0.999999999904844 0.000000000003957 0.000000000084423 0.000000000006777
0.999999999904490 0.000000000003988 0.000000000084721 0.000000000006801
0.999999999904136 0.000000000004020 0.000000000085019 0.000000000006825
0.999999999903781 0.000000000004052 0.000000000085318 0.000000000006849
0.999999999903426 0.000000000004084 0.000000000085617 0.000000000006873
0.999999999903071 0.000000000004116 0.000000000085916 0.000000000006897
0.999999999902715 0.000000000004149 0.000000000086215 0.000000000006921
0.999999999902359 0.000000000004181 0.000000000086515 0.000000000006945
0.999999999902003 0.000000000004214 0.000000000086815 0.000000000006969
0.999999999901645 0.000000000004247 0.000000000087115 0.000000000006993
0.999999999901288 0.000000000004280 0.000000000087415 0.000000000007017
0.999999999900930 0.000000000004313 0.000000000087716 0.000000000007041
0.999999999900572 0.000000000004346 0.000000000088017 0.000000000007065
0.999999999900213 0.000000000004380 0.000000000088318 0.000000000007090
0.999999999899854 0.000000000004413 0.000000000088619 0.000000000007114
0.999999999899494 0.000000000004447 0.000000000088921 0.000000000007138
0.999999999899134 0.000000000004481 0.000000000089223 0.000000000007162
0.999999999898774 0.000000000004515 0.000000000089525 0.000000000007186
0.999999999898412 0.000000000004549 0.000000000089828 0.000000000007211
0.999999999898051 0.000000000004584 0.000000000090130 0.000000000007235
0.999999999897689 0.000000000004619 0.000000000090433 0.000000000007259
0.999999999897327 0.000000000004653 0.000000000090736 0.000000000007284
0.999999999896964 0.000000000004688 0.000000000091040 0.000000000007308
0.999999999896601 0.000000000004723 0.000000000091343 0.000000000007332
0.999999999896237 0.000000000004759 0.000000000091647 0.000000000007357
0.999999999895873 0.000000000004794 0.000000000091951 0.000000000007381
0.999999999895509 0.000000000004830 0.000000000092256 0.000000000007406
0.999999999895144 0.000000000004866 0.000000000092560 0.000000000007430
0.999999999894778 0.000000000004902 0.000000000092865 0.000000000007455
0.999999999894413 0.000000000004938 0.000000000093170 0.000000000007479
0.999999999894046 0.000000000004974 0.000000000093476 0.000000000007504
0.999999999893680 0.000000000005011 0.000000000093781 0.000000000007528
0.999999999893312 0.000000000005047 0.000000000094087 0.000000000007553
0.999999999892945 0.000000000005084 0.000000000094393 0.000000000007577
0.999999999892577 0.000000000005121 0.000000000094700 0.000000000007602
0.999999999892208 0.000000000005159 0.000000000095007 0.000000000007626
0.999999999891839 0.000000000005196 0.000000000095313 0.000000000007651
0.999999999891470 0.000000000005233 0.000000000095621 0.000000000007676
0.999999999891100 0.000000000005271 0.000000000095928 0.000000000007700
0.999999999890730 0.000000000005309 0.000000000096236 0.000000000007725
0.999999999890359 0.000000000005347 0.000000000096544 0.000000000007750
0.999999999889988 0.000000000005385 0.000000000096852 0.000000000007775
0.999999999889616 0.000000000005424 0.000000000097160 0.000000000007799
0.999999999889244 0.000000000005462 0.000000000097469 0.000000000007824
0.999999999888872 0.000000000005501 0.000000000097778 0.000000000007849
0.999999999888499 0.000000000005540 0.000000000098087 0.000000000007874
0.999999999888125 0.000000000005579 0.000000000098397 0.000000000007899
0.999999999887751 0.000000000005619 0.000000000098707 0.000000000007923
0.999999999887377 0.000000000005658 0.000000000099017 0.000000000007948
0.999999999887002 0.000000000005698 0.000000000099327 0.000000000007973
0.999999999886627 0.000000000005738 0.000000000099637 0.000000000007998
0.999999999886251 0.000000000005778 0.000000000099948 0.000000000008023
0.999999999885875 0.000000000005818 0.000000000100259 0.000000000008048
0.999999999885498 0.000000000005858 0.000000000100570 0.000000000008073
0.999999999885121 0.000000000005899 0.000000000100882 0.000000000008098
0.999999999884743 0.000000000005940 0.000000000101194 0.000000000008123
0.999999999884365 0.000000000005981 0.000000000101506 0.000000000008148
0.999999999883987 0.000000000006022 0.000000000101818 0.000000000008173
0.999999999883608 0.000000000006063 0.000000000102131 0.000000000008198
0.999999999883228 0.000000000006105 0.000000000102444 0.000000000008223
0.999999999882848 0.000000000006146 0.000000000102757 0.000000000008249
0.999999999882468 0.000000000006188 0.000000000103070 0.000000000008274
0.999999999882087 0.000000000006230 0.000000000103384 0.000000000008299
0.999999999881706 0.000000000006273 0.000000000103697 0.000000000008324
0.999999999881324 0.000000000006315 0.000000000104012 0.000000000008349
0.999999999880942 0.000000000006358 0.000000000104326 0.000000000008375
0.999999999880559 0.000000000006400 0.000000000104641 0.000000000008400
0.999999999880176 0.000000000006443 0.000000000104956 0.000000000008425
0.999999999879792 0.000000000006487 0.000000000105271 0.000000000008450
0.999999999879408 0.000000000006530 0.000000000105586 0.000000000008476
0.999999999879023 0.000000000006574 0.000000000105902 0.000000000008501
0.999999999878638 0.000000000006617 0.000000000106218 0.000000000008526
0.999999999878253 0.000000000006661 0.000000000106534 0.000000000008552
0.999999999877867 0.000000000006705 0.000000000106851 0.000000000008577
0.999999999877480 0.000000000006750 0.000000000107167 0.000000000008603
0.999999999877093 0.000000000006794 0.000000000107484 0.000000000008628
0.999999999876706 0.000000000006839 0.000000000107802 0.000000000008654
0.999999999876318 0.000000000006884 0.000000000108119 0.000000000008679
0.999999999875929 0.000000000006929 0.000000000108437 0.000000000008705
0.999999999875540 0.000000000006974 0.000000000108755 0.000000000008730
0.999999999875151 0.000000000007020 0.000000000109074 0.000000000008756
0.999999999874761 0.000000000007065 0.000000000109392 0.000000000008781
0.999999999874371 0.000000000007111 0.000000000109711 0.000000000008807
0.999999999873980 0.000000000007157 0.000000000110030 0.000000000008832
0.999999999873589 0.000000000007203 0.000000000110350 0.000000000008858
0.999999999873197 0.000000000007250 0.000000000110669 0.000000000008884
0.999999999872805 0.000000000007297 0.000000000110989 0.000000000008909
0.999999999872412 0.000000000007343 0.000000000111309 0.000000000008935
0.999999999872019 0.000000000007390 0.000000000111630 0.000000000008961
0.999999999871625 0.000000000007438 0.000000000111951 0.000000000008987
0.999999999871231 0.000000000007485 0.000000000112272 0.000000000009012
0.999999999870836 0.000000000007533 0.000000000112593 0.000000000009038
0.999999999870441 0.000000000007581 0.000000000112914 0.000000000009064
0.999999999870045 0.000000000007629 0.000000000113236 0.000000000009090
0.999999999869649 0.000000000007677 0.000000000113558 0.000000000009116
0.999999999869252 0.000000000007725 0.000000000113881 0.000000000009142
0.999999999868855 0.000000000007774 0.000000000114203 0.000000000009167
0.999999999868458 0.000000000007823 0.000000000114526 0.000000000009193
0.999999999868059 0.000000000007872 0.000000000114849 0.000000000009219
0.999999999867661 0.000000000007921 0.000000000115173 0.000000000009245
0.999999999867261 0.000000000007971 0.000000000115497 0.000000000009271
0.999999999866862 0.000000000008020 0.000000000115820 0.000000000009297
0.999999999866462 0.000000000008070 0.000000000116145 0.000000000009323
0.999999999866061 0.000000000008120 0.000000000116469 0.000000000009349
0.999999999865660 0.000000000008171 0.000000000116794 0.000000000009375
0.999999999865258 0.000000000008221 0.000000000117119 0.000000000009402
0.999999999864856 0.000000000008272 0.000000000117444 0.000000000009428
0.999999999864454 0.000000000008323 0.000000000117770 0.000000000009454
0.999999999864050 0.000000000008374 0.000000000118096 0.000000000009480
0.999999999863647 0.000000000008425 0.000000000118422 0.000000000009506
0.999999999863243 0.000000000008476 0.000000000118748 0.000000000009532
0.999999999862838 0.000000000008528 0.000000000119075 0.000000000009559
0.999999999862433 0.000000000008580 0.000000000119402 0.000000000009585
0.999999999862027 0.000000000008632 0.000000000119729 0.000000000009611
