EH[1245] Te[1245] dEH[1245] EH[1246] Te[1246] dEH[1246]
0.00000001959444330150202829340916723180332503773116 0.00191041280765926173995650216852482117246836423874 0.00000000000000000000000014191217055751866638750951 0.00000001944843842901552451585973620238473325017026 0.00189617767109924234211759674906261352589353919029 0.00000000000000000000000014084892649305697251446264
0.00000001994947010337498107031255635112482194060135 0.00194502709772021321193991028053460468072444200516 0.00000000000000000000000014201072074918101170550480 0.00000001980080523947195424829091777666617568698371 0.00193053261816825290873855802686875904328189790249 0.00000000000000000000000014094672418257169481449520
0.00000002030474349288260197572053751286641487538986 0.00197966542949412670562847615940427203895524144173 0.00000000000000000000000014210935580304788912561834 0.00000002015341675465886802486629666725931331328070 0.00196491142337158145730890979052674083504825830460 0.00000000000000000000000014104460607476521888503845
0.00000002066026368229806760685715648438037783662935 0.00201432782367712281956784181602415628731250762939 0.00000000000000000000000014220807576618659755000339 0.00000002050627318519967041574230748931378931487757 0.00199931410724450003835173106381262186914682388306 0.00000000000000000000000014114257221632099421317929
0.00000002101603088401220942255355147738199450557772 0.00204901430097679604705462885760880453744903206825 0.00000000000000000000000014230688068565660690476574 0.00000002085937474183445470572701536601800675896357 0.00203374069033366048839250872504180733812972903252 0.00000000000000000000000014124062265391392958486190
0.00000002137204531053349719963570208739606082204432 0.00208372488211220783724253458046860032482072710991 0.00000000000000000000000014240577060851486163986685 0.00000002121272163541999627683521550437772962283134 0.00206819119319708900894827507954687462188303470612 0.00000000000000000000000014133875743421721187047755
0.00000002172830717448802910675707865742478652748559 0.00211845958781389093195102191202749963849782943726 0.00000000000000000000000014250474558181332412960158 0.00000002156631407692974268212108255888398433697262 0.00210266563640418725072978034518200729507952928543 0.00000000000000000000000014143697660389831118078163
0.00000002208481668861952508695374185372639619373558 0.00215321843882384372781402248619997408241033554077 0.00000000000000000000000014260380565259840070074726 0.00000002192015227745379379334346935884886287126960 0.00213716404053573014523714768131412711227312684059 0.00000000000000000000000014153528020962109308330534
0.00000002244157406578930700530964139315093230919729 0.00218800145589552940891819865498746366938576102257 0.00000000000000000000000014270295086791339823208586 0.00000002227423644819890180096590690840552273499497 0.00217168642618386633844074218302466761087998747826 0.00000000000000000000000014163366829804317833184116
0.00000002279857951897630195767906625525095476447746 0.00222280865979388158465424041310143365990370512009 0.00000000000000000000000014280218127479774355268671 0.00000002262856680048845467054435332595468954863804 0.00220623281395211602237682591010070609627291560173 0.00000000000000000000000014173214091582101677760553
0.00000002315583326127701580090704298539594496730842 0.00225764007129529301401427154871726088458672165871 0.00000000000000000000000014290149692028617988131506 0.00000002298314354576246952528229341994325807263522 0.00224080322445537093514755788703496364178135991096 0.00000000000000000000000014183069810960563997754157
0.00000002351333550590554307899668633110440429945243 0.00229249571118762427920922952750970580382272601128 0.00000000000000000000000014300089785141092496059180 0.00000002333796689557757941114093784042149426483093 0.00227539767831989089147404214941161626484245061874 0.00000000000000000000000014192933992604461269861245
0.00000002387108646619354386205204775726895771725822 0.00232737560027019554573235460281921405112370848656 0.00000000000000000000000014310038411520020168905499 0.00000002369303706160703660556167329115373476611239 0.00231001619618330768582414869172225735383108258247 0.00000000000000000000000014202806641178292831388890
0.00000002422908635559024374627811544615635375166107 0.00236227975935379220021048674027497327188029885292 0.00000000000000000000000014319995575867938606486174 0.00000002404835425564069276513136125695418998660102 0.00234465879869461945456121654274284082930535078049 0.00000000000000000000000014212687761346202157096554
0.00000002458733538766242061909101344896466656564371 0.00239720820926065747782929271636476187268272042274 0.00000000000000000000000014329961282887068576155177 0.00000002440391868958499230813743757946554513438286 0.00237932550651419414539100571914786996785551309586 0.00000000000000000000000014222577357771937829110220
0.00000002494583377609440465911800168582329595423630 0.00243216097082449853386543203725977946305647492409 0.00000000000000000000000014339935537279304829255113 0.00000002475973057546297241456791245715896021550861 0.00241401634031376344582953130668556696036830544472 0.00000000000000000000000014232475435119197920032982
0.00000002530458173468806841003012530946086888761215 0.00246713806489048123951612900839336361968889832497 0.00000000000000000000000014349918343746544413015995 0.00000002511579012541425309994401980900197157708931 0.00244873132077643102313957435001157136866822838783 0.00000000000000000000000014242381998051214437324934
0.00000002566357947736282016309731428098384053981817 0.00250213951231523104926091072286453709239140152931 0.00000000000000000000000014359909706990092035717616 0.00000002547209755169503059787531685023709293602678 0.00248347046859666168230895699764460005098953843117 0.00000000000000000000000014252297051231104594075973
0.00000002602282721815560395718838336987649428877489 0.00253716533396683213349986907303446059813722968102 0.00000000000000000000000014369909631711341945248522 0.00000002582865306667807405133723388027111589337892 0.00251823380448028743758270842079127760371193289757 0.00000000000000000000000014262220599321785861171850
0.00000002638232517122088634388123130555814377373736 0.00257221555072482867959626773313175363000482320786 0.00000000000000000000000014379918122611307272188204 0.00000002618545688285272220394862407056441044872486 0.00255302134914450491037785084813549474347382783890 0.00000000000000000000000014272152646985863468811382
0.00000002674207355083065969618529098949383238092992 0.00260729018348022055506785221723475842736661434174 0.00000000000000000000000014389935184390962117030288 0.00000002654250921282487016508196261618812705762593 0.00258783312331787706400687554264550271909683942795 0.00000000000000000000000014282093198885859995246840
0.00000002710207257137443559109662907097293427227669 0.00264238925313546894543814680389459681464359164238 0.00000000000000000000000014399960821750970635468862 0.00000002689981026931697602730824716004559560289522 0.00262266914774032799950731487115263007581233978271 0.00000000000000000000000014292042259684263580419439
0.00000002746232244735923488343059531077705592849725 0.00267751278060448941534255062890679255360737442970 0.00000000000000000000000014409995039392031421509078 0.00000002725736026516805755767454758076162590896274 0.00265752944316314859349303922897433949401602149010 0.00000000000000000000000014301999834043204205835376
0.00000002782282339340960094071162342962283409164570 0.00271266078681265451061355165052191296126693487167 0.00000000000000000000000014420037842014700724137040 0.00000002761515941333367896281420514423970979933642 0.00269241403034899086030296011529117095051333308220 0.00000000000000000000000014311965926624837107762293
0.00000002818357562426758640828343025971913782257161 0.00274783329269679679404680960885798413073644042015 0.00000000000000000000000014430089234319431477405676 0.00000002797320792688595750639173292788342006787161 0.00272732293007187185512885108096270414534956216812 0.00000000000000000000000014321940542091191248660614
0.00000002854457935479274990058656553265636901528524 0.00278303031920520407491159708968098129844292998314 0.00000000000000000000000014440149221006596259308775 0.00000002833150601901356350910281582059641047877108 0.00276225616311717280665360974012401129584759473801 0.00000000000000000000000014331923685104249673242682
0.00000002890583479996216261860331230362786136822706 0.00281825188729762157735514449541369685903191566467 0.00000000000000000000000014450217806776503362992815 0.00000002869005390302171373122941009856101679531548 0.00279721375028163564760430581657146831275895237923 0.00000000000000000000000014341915360326032160419307
0.00000002926734217487040173241278652720848141299825 0.00285349801794524933831742607992509874748066067696 0.00000000000000000000000014460294996329539141776010 0.00000002904885179233217468136219363734895626549815 0.00283219571237336691788000209157871722709387540817 0.00000000000000000000000014351915572418384001658596
0.00000002962910169472955038119093705735462851436068 0.00288876873213074437593550491953919845400378108025 0.00000000000000000000000014470380794365965971056758 0.00000002940789990048325599895566548769992865075551 0.00286720207021183733087088540969489258714020252228 0.00000000000000000000000014361924326043189518514524
0.00000002999111357486920429065544607162563384150644 0.00292406405084822459267135386085101345088332891464 0.00000000000000000000000014480475205586147245279234 0.00000002976719844112981376305059608763231571160190 0.00290223284462787613560696975412156461970880627632 0.00000000000000000000000014371941625862353695527702
0.00000003035337803073646515562082864696236139678831 0.00295938399510325880065186865408577432390302419662 0.00000000000000000000000014490578234690506051960113 0.00000003012674762804326372716382811088597915016862 0.00293728805646368152509895210755530570168048143387 0.00000000000000000000000014381967476537969780005864
0.00000003071589527789595056616578339601930647262407 0.00299472858591287799737146180234503844985738396645 0.00000000000000000000000014500689886379428744417608 0.00000003048654767511156146695357519425806369639531 0.00297236772657281326376343955075753910932689905167 0.00000000000000000000000014392001882731896838741542
0.00000003107866553202978408146584183083249719459218 0.00303009784430556539103207569496589712798595428467 0.00000000000000000000000014510810165353411878565321 0.00000003084659879633921892383167299815649453620381 0.00300747187582019225374208026835276541532948613167 0.00000000000000000000000014402044849106381943498535
0.00000003144168900893761508212806963548369143524042 0.00306549179132126767624577645676708925748243927956 0.00000000000000000000000014520939076313216037368309 0.00000003120690120584730440496357920659997731149815 0.00304260052508210443802938449664452491560950875282 0.00000000000000000000000014412096380323539004571213
0.00000003180496592453660553530126581765757887154678 0.00310091044801138419201302909300466126296669244766 0.00000000000000000000000014531076623959516855957683 0.00000003156745511787344589199082373932869760579933 0.00307775369524620210151533150622071843827143311501 0.00000000000000000000000014422156481045716112769148
0.00000003216849649486143661212086313286317995618901 0.00313635383543877429429747039080211834516376256943 0.00000000000000000000000014541222812993242517078988 0.00000003192826074677183104103100875180432094424532 0.00311293140721149910049581066573409771081060171127 0.00000000000000000000000014432225155935447325781634
0.00000003253228093606432192259872893287664386008373 0.00317182197467775605498330193654510367196053266525 0.00000000000000000000000014551377648115431406073158 0.00000003228931830701321380012270905943139176486056 0.00314813368188837650052391836652532219886779785156 0.00000000000000000000000014442302409655282772509791
0.00000003289631946441500751562316516574124847238636 0.00320731488681410669555615911008317198138684034348 0.00000000000000000000000014561541134027429557193256 0.00000003265062801318491440922547213755733341855603 0.00318336054019857910696300606900877028238028287888 0.00000000000000000000000014452388246868119260852735
0.00000003326061229630077187895890837576740040049117 0.00324283259294506215342224209052801597863435745239 0.00000000000000000000000014571713275430656473089274 0.00000003301219007999083925255451939413664508293778 0.00321861200307521806707189426788318087346851825714 0.00000000000000000000000014462482672236908700007280
0.00000003362515964822643917413693055197543291257034 0.00327837511417932055135526780986765515990555286407 0.00000000000000000000000014581894077026814050561888 0.00000003337400472225146100624604489706670484849838 0.00325388809146277000264313450372810621047392487526 0.00000000000000000000000014472585690424949678168231
0.00000003398996173681438585389933955231700490884350 0.00331394247163703742700691101674692617962136864662 0.00000000000000000000000014592083543517870509350631 0.00000003373607215490385172558171749529476457496457 0.00328918882631708004576909232241632707882672548294 0.00000000000000000000000014482697306095726750410119
0.00000003435501877880454066219937910367510092157772 0.00334953468644983310548157717789763410110026597977 0.00000000000000000000000014602281679606163707067073 0.00000003409839259300167622754378039459655092002777 0.00332451422860536010411847129830675839912146329880 0.00000000000000000000000014492817523913100997341718
0.00000003472033099105439125164632922608543008635706 0.00338515177976078662780423655931372195482254028320 0.00000000000000000000000014612488489994052164309421 0.00000003446096625171519870825995158179766431061353 0.00335986431930619059565978901105154363904148340225 0.00000000000000000000000014502946348541002376193922
0.00000003508589859053900403584020750540062305589117 0.00342079377272444268981432813347964838612824678421 0.00000000000000000000000014622703979384491332400907 0.00000003482379334633129597789322467321637688542069 0.00339523911940952131602311503399960201932117342949 0.00000000000000000000000014513083784643934816048614
0.00000003545172179435102418937176909329023200001529 0.00345646068650680947376141460836151964031159877777 0.00000000000000000000000014632928152480702985603622 0.00000003518687409225345746064186891466363249492133 0.00343063864991667100481920193999485491076484322548 0.00000000000000000000000014523229836886514744470469
0.00000003581780081970067564782250670724073060569026 0.00349215254228535647990083745639822154771536588669 0.00000000000000000000000014643161013986188996442938 0.00000003555020870500180504707413045410724361516941 0.00346606293184033168244817524339396186405792832375 0.00000000000000000000000014533384509933886643127070
0.00000003618413588391579419498915275166250893335018 0.00352786936124902406747283478694043878931552171707 0.00000000000000000000000014653402568604843834190304 0.00000003591379740021309309412823234167189134780074 0.00350151198620456344592910546964503737399354577065 0.00000000000000000000000014543547808451447541300435
0.00000003655072720444182084543877889366847444563291 0.00356361116459821434740429246801340923411771655083 0.00000000000000000000000014663652821041044104471997 0.00000003627764039364072166000217537808192336257207 0.00353698583404480227515565005091957573313266038895 0.00000000000000000000000014553719737105111042938472
0.00000003691757499884180846195369648729545097864957 0.00359937797354480115696873099295771680772304534912 0.00000000000000000000000014673911775999549826110755 0.00000003664173790115474973904353896310415183990017 0.00357248449640785526240649438989294139901176095009 0.00000000000000000000000014563900300561008861292462
0.00000003728467948479644822531105827038977462706271 0.00363516980931212225353066358479736663866788148880 0.00000000000000000000000014684179438185628409045587 0.00000003700609013874189526174948109554785347086181 0.00360800799435190625019664878436742583289742469788 0.00000000000000000000000014574089503485945404623046
0.00000003765204088010406963428285836460729374408629 0.00367098669313498928920558306288057792698964476585 0.00000000000000000000000014694455812304836545028400 0.00000003737069732250557479943614091859316328481100 0.00364355634894651322919223446206160588189959526062 0.00000000000000000000000014584287350547085535513281
0.00000003801965940268065374052573312385616688402479 0.00370682864625968173932779592405495350249111652374 0.00000000000000000000000014704740903063454130343348 0.00000003773555966866587709445903702290547876430082 0.00367912958127261484342351849363694782368838787079 0.00000000000000000000000014594493846412085436450674
0.00000003838753527055985300091566240696105971608176 0.00374269568994395384134432624989585747243836522102 0.00000000000000000000000014715034715168066414299308 0.00000003810067739355960276488246999196385367270068 0.00371472771242252345139100988546942971879616379738 0.00000000000000000000000014604708995749003070218421
0.00000003875566870189299789499287000188454399562943 0.00377858784545703199272970174149577360367402434349 0.00000000000000000000000014725337253325915270002685 0.00000003846605071364026430447952240206099805419626 0.00375035076349993379968283946368501347023993730545 0.00000000000000000000000014614932803226582869933497
0.00000003912405991494911677729652489839129447801724 0.00381450513407961995515638164988558855839073657990 0.00000000000000000000000014735648522244745369901353 0.00000003883167984547811916995656094341027309013725 0.00378599875561992042088954590894900320563465356827 0.00000000000000000000000014625165273514085843378769
0.00000003949270912811494249480964171226948788984146 0.00385044757710389061455824588620089343748986721039 0.00000000000000000000000014745968526632928163704461 0.00000003919756500576014992861853514748149418522871 0.00382167170990894197041276569848378130700439214706 0.00000000000000000000000014635406411281181666295006
0.00000003986161655989492562184888153377360087148418 0.00388641519583350419572709277815647510578855872154 0.00000000000000000000000014756297271199321829250796 0.00000003956370641129011058048328035655072376641783 0.00385736964750483645597567416984929877799004316330 0.00000000000000000000000014645656221198311432590703
0.00000004023078242891126754728905404873140483346106 0.00392240801158359134875874829617714567575603723526 0.00000000000000000000000014766634760653569737871298 0.00000003993010427898852655828151772370027128289394 0.00389309258955683468172992434119805693626403808594 0.00000000000000000000000014655914707936543013435634
0.00000004060020695390391385711821711432256698515175 0.00395842604568077092996869481567046022973954677582 0.00000000000000000000000014776980999705769846602886 0.00000004029675882589270796234665506126149114862756 0.00392884055722554376838262513160771050024777650833 0.00000000000000000000000014666181876167350652070074
0.00000004096989035373058742166217888018564519114761 0.00399446931946313959355121525618415034841746091843 0.00000000000000000000000014787335993066883366146366 0.00000004066367026915678926528418938614317656998765 0.00396461357168296970460152905957329494412988424301 0.00000000000000000000000014676457730563152201457318
0.00000004133983284736679501302939821263948694252122 0.00403053785428027829679242799443272815551608800888 0.00000000000000000000000014797699745448275583385639 0.00000004103083882605170945963700564716736263193297 0.00400041165411250260186548644014692399650812149048 0.00000000000000000000000014686742275796783366068181
